id,year,name
0045317,1952,Were Not Married
0045361,1953,El
0045464,1953,The 5000 Fingers of Dr. T.
0045468,1953,Abbott and Costello Go to Mars
0045469,1953,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde
0045518,1953,Arrowhead
0045537,1953,The Band Wagon
0045546,1953,The Beast from 20000 Fathoms
0045555,1953,The Big Heat
0045564,1953,The Blue Gardenia
0045589,1953,The Caddy
0045591,1953,Calamity Jane
0045592,1953,Call Me Madam
0045607,1953,The Captains Paradise
0045669,1953,Dangerous Crossing
0045679,1953,The Desert Rats
0045708,1953,Duck Amuck
0045709,1953,Duck Dodgers in the 24«th Century
0045758,1953,Fear and Desire
0045793,1953,From Here to Eternity
0045810,1953,Gentlemen Prefer Blondes
0045816,1953,The Girl Who Had Everything
0045822,1953,Give a Girl a Break
0045825,1953,The Glass Web
0045826,1953,Glen or Glenda
0045848,1953,Gycklarnas afton
0045876,1954,His Majesty OKeefe
0045888,1953,House of Wax
0045891,1953,How to Marry a Millionaire
0045897,1953,I Confess
0045907,1954,La ilusiўn viaja en tranvЎa
0045917,1953,Invaders from Mars
0045920,1953,It Came from Outer Space
0045943,1953,Julius Caesar
0046000,1953,Lili
0046022,1953,Madame de...
0046040,1953,Man on a Tightrope
0046072,1954,The Million Pound Note
0046085,1953,Mogambo
0046097,1954,Il mostro dellisola
0046126,1953,Niagara
0046159,1953,Pane amore e fantasia
0046164,1953,Parineeta
0046183,1953,Peter Pan
0046187,1953,Pickup on South Street
0046194,1953,The Pleasure Garden
0046239,1953,Ride Vaquero
0046247,1953,The Robe
0046248,1953,Robot Monster
0046250,1953,Roman Holiday
0046268,1953,Le salaire de la peur
0046280,1953,Scared Stiff
0046303,1953,Shane
0046309,1953,Siamo donne
0046345,1953,Sommaren med Monika
0046359,1953,Stalag 17
0046374,1953,The Story of Three Loves
0046384,1953,The Sun Shines Bright
0046414,1953,Beat the Devil
0046425,1953,Thunder Bay
0046435,1953,Titanic
0046438,1953,Tky monogatari
0046446,1953,Torch Song
0046464,1953,Trouble in Store
0046471,1953,Turn the Key Softly
0046478,1953,Ugetsu monogatari
0046487,1953,Les vacances de Monsieur Hulot
0046511,1954,Viaggio in Italia
0046521,1953,I vitelloni
0046534,1953,The  of the Worlds
0046672,1954,20000 Leagues Under the Sea
0046688,1954,Ah Les belles bacchantes
0046714,1952,Angels One Five
0046754,1954,The Barefoot Contessa
0046766,1954,The Belles of St. Trinians
0046806,1954,The Bridges at Toko-Ri
0046807,1954,Brigadoon
0046816,1954,The Caine Mutiny
0046828,1954,Carmen Jones
0046851,1954,Chikamatsu monogatari
0046874,1954,The Country Girl
0046876,1954,Creature from the Black Lagoon
0046889,1955,The Dam Busters
0046891,1954,Dangerous Mission
0046911,1955,Les diaboliques
0046912,1954,Dial M for Murder
0046969,1955,The Fast and the Furious
0046998,1954,French Cancan
0047034,1954,Gojira
0047119,1954,An Inspector Calls
0047136,1954,Johnny Guitar
0047203,1954,Magnificent Obsession
0047281,1954,Nij–shi no hitomi
0047296,1954,On the Waterfront
0047396,1954,Rear Window
0047417,1954,Riot in Cell Block 11
0047422,1954,River of No Return
0047434,1954,The Runaway Bus
0047437,1954,Sabrina
0047444,1954,Miyamoto Musashi
0047445,1954,Sansh day–
0047469,1954,Senso
0047472,1954,Seven Brides for Seven Brothers
0047478,1954,Shichinin no samurai
0047495,1954,Silver Lode
0047522,1954,A Star Is Born
0047528,1954,La strada
0047542,1954,Suddenly
0047573,1954,Them
0047574,1954,Theres No Business Like Show Business
0047577,1955,This Island Earth
0047630,1954,Ulisse
0047647,1954,Vera Cruz
0047669,1954,West of Zanzibar
0047673,1954,White Christmas
0047677,1953,The Wild One
0047794,1955,Abbott and Costello Meet the Keystone Kops
0047795,1955,Abbott and Costello Meet the Mummy
0047811,1955,All That Heaven Allows
0047834,1954,Animal Farm
0047878,1955,The Big Combo
0047885,1955,Blackboard Jungle
0047892,1956,Bob le flambeur
0047945,1955,The Colditz Story
0048021,1955,Du rififi chez les hommes
0048028,1955,East of Eden
0048037,1955,Ensayo de un crimen
0048055,1954,The Far Country
0048078,1955,Five Guns West
0048127,1955,Gojira no gyakush–
0048140,1955,Guys and Dolls
0048182,1955,House of Bamboo
0048198,1955,Ikimono no kiroku
0048233,1956,Jubal
0048254,1955,Killers Kiss
0048261,1955,Kiss Me Deadly
0048279,1955,Lady Godiva of Coventry
0048280,1955,Lady and the Tramp
0048281,1955,The Ladykillers
0048308,1955,Lola MontЉs
0048316,1955,Love Is a Many-Splendored Thing
0048336,1955,A Man Alone
0048342,1955,The Man from Laramie
0048347,1955,The Man with the Golden Arm
0048356,1955,Marty
0048363,1955,Les maЊtres fous
0048380,1955,Mister Roberts
0048393,1955,Mr. Arkadin
0048394,1955,Muerte de un ciclista
0048424,1955,The Night of the Hunter
0048432,1955,Not as a Stranger
0048434,1955,Nuit et brouillard
0048445,1955,Oklahoma
0048452,1955,Ordet
0048473,1955,Pather Panchali
0048491,1955,Picnic
0048543,1955,Razzia sur la Chnouf
0048545,1955,Rebel Without a Cause
0048554,1955,Revenge of the Creature
0048563,1955,The Rose Tattoo
0048579,1955,Zoku Miyamoto Musashi Ichijji no kett
0048593,1955,The Sea Chase
0048605,1955,The Seven Year Itch
0048623,1955,Sincerely Yours
0048641,1955,Sommarnattens leende
0048651,1955,Spionage
0048673,1955,Summertime
0048696,1955,Tarantula
0048728,1955,To Catch a Thief
0048750,1955,The Trouble with Harry
0048752,1955,Tuntematon sotilas
0048772,1955,Value for Money
0048789,1955,The Violent Men
0048790,1955,Violent Saturday
0048791,1955,The Virgin Queen
0048947,1956,Anastasia
0048954,1956,Anything Goes
0048956,1956,Aparajito
0048960,1956,Around the World in Eighty Days
0048977,1956,The Bad Seed
0048980,1956,Le ballon rouge
0048983,1956,Bandido
0048991,1955,The Beast with a Million Eyes
0049010,1956,Bigger Than Life
0049038,1956,Bus Stop
0049055,1956,Carousel
0049061,1956,The Catered Affair
0049096,1955,The Court Jester
0049103,1956,The Creature Walks Among Us
0049169,1956,Earth vs. the Flying Saucers
0049170,1956,The Eddy Duchin Story
0049207,1956,Il ferroviere
0049223,1956,Forbidden Planet
0049261,1956,Giant
0049301,1956,Helen of Troy
0049314,1956,High Society
0049322,1956,Hollywood or Bust
0049366,1956,Invasion of the Body Snatchers
0049405,1956,The Killer Is Loose
0049406,1956,The Killing
0049408,1956,The King and I
0049434,1956,The Last Wagon
0049470,1956,The Man Who Knew Too Much
0049477,1956,Manfish
0049513,1956,Moby Dick
0049516,1956,The Mole People
0049521,1956,La mort en ce jardin
0049523,1956,The Mountain
0049578,1956,The Opposite Sex
0049615,1955,The Phantom from 10000 Leagues
0049646,1955,The Quatermass Xperiment
0049656,1956,Ransom
0049730,1956,The Searchers
0049744,1956,Seven Wonders of the World
0049751,1956,The Sharkfighters
0049778,1956,Somebody Up There Likes Me
0049782,1956,Sora no daikaij– Radon
0049830,1956,The Teahouse of the August Moon
0049833,1956,The Ten Commandments
0049844,1956,These Wilder Years
0049866,1956,Tot• Peppino e... la malafemmina
0049869,1956,Toute la m‚moire du monde
0049871,1956,A Town Like Alice
0049872,1957,Town on Trial
0049902,1956,Un condamn‚ … mort sest ‚chapp‚ ou Le vent souffle o— il veut
0049906,1956,Up in the World
0049922,1956,The Violent Years
0049949,1956,While the City Sleeps
0049966,1956,Written on the Wind
0049967,1956,X The Unknown
0050083,1957,12 Angry Men
0050086,1957,310 to Yuma
0050095,1957,The Abominable Snowman
0050100,1957,The Admirable Crichton
0050105,1957,An Affair to Remember
0050111,1957,Ali Baba Bunny
0050112,1957,All Mine to Give
0050147,1957,Attack of the Crab Monsters
0050166,1957,Band of Angels
0050188,1957,Mother India
0050197,1957,The Black Scorpion
0050208,1957,Boy on a Dolphin
0050212,1957,The Bridge on the River Kwai
0050237,1957,Celui qui doit mourir
0050252,1957,China Gate
0050263,1957,Il conte Max
0050280,1957,The Curse of Frankenstein
0050296,1957,Decision at Sundown
0050356,1957,The Enemy Below
0050371,1957,A Face in the Crowd
0050397,1957,Fire Down Below
0050398,1957,Fjols til fjells
0050419,1957,Funny Face
0050468,1957,Gunfight at the O.K. Corral
0050490,1957,Heaven Knows Mr. Allison
0050519,1957,Lhomme … limperm‚able
0050530,1957,I Was a Teenage Werewolf
0050539,1957,The Incredible Shrinking Man
0050556,1957,Jailhouse Rock
0050569,1957,The Joker Is Wild
0050585,1957,Kanal
0050598,1957,A King in New York
0050613,1957,Kumonosu-j
0050634,1957,Letyat zhuravli
0050659,1957,Loving You
0050665,1958,Madhumati
0050706,1958,Mon oncle
0050763,1957,Night Passage
0050782,1957,Le notti bianche
0050783,1957,Le notti di Cabiria
0050825,1957,Paths of Glory
0050839,1957,Peyton Place
0050850,1957,Porte des Lilas
0050870,1957,Pyaasa
0050873,1957,Quatermass 2
0050963,1957,Shoot-Out at Medicine Bend
0050976,1957,Det sjunde inseglet
0050986,1957,Smultronstllet
0051016,1957,The Story of Mankind
0051036,1957,Sweet Smell of Success
0051077,1957,The Three Faces of Eve
0051093,1957,Tky boshoku
0051196,1957,Will Success Spoil Rock Hunter?
0051198,1957,The Wings of Eagles
0051201,1957,Witness for the Prosecution
0051207,1956,The Wrong Man
0051226,1957,Zombies of Mora Tau
0051337,1958,The 7th Voyage of Sinbad
0051362,1958,Anna Lucasta
0051365,1958,Ansiktet
0051378,1958,Ascenseur pour l‚chafaud
0051383,1958,Auntie Mame
0051404,1958,Le beau Serge
0051406,1958,Bell Book and Candle
0051411,1958,The Big Country
0051418,1958,The Blob
0051423,1957,Blue Murder at St. Trinians
0051453,1958,Carry on Sergeant
0051454,1958,Carve Her Name with Pride
0051459,1958,Cat on a Hot Tin Roof
0051524,1958,The Decks Ran Red
0051525,1958,The Defiant Ones
0051534,1958,Desire Under the Elms
0051542,1958,Corridors of Blood
0051554,1958,Dracula
0051588,1958,Es geschah am hellichten Tag
0051622,1958,The Fly
0051655,1958,Gideons Day
0051658,1958,Gigi
0051682,1959,El grito de la muerte
0051701,1958,Hare-Way to the Stars
0051744,1959,House on Haunted Hill
0051745,1958,Houseboat
0051758,1958,I Want to Live
0051759,1958,I Was Montys Double
0051773,1958,Indiscreet
0051792,1958,Jalsaghar
0051808,1958,Kakushi-toride no san-akunin
0051818,1958,King Creole
0051845,1958,The Last Hurrah
0051848,1958,The Law and Jake Wade
0051849,1958,The Left Handed Gun
0051850,1949,The Legend of Sleepy Hollow
0051878,1958,The Long Hot Summer
0051927,1958,Mia zoi tin ehoume
0051942,1958,Moi un noir
0051980,1958,Narayama bushiko
0051994,1958,A Night to Remember
0052017,1958,Nra livet
0052077,1959,Plan 9 from Outer Space
0052080,1958,Popiўl i diament
0052126,1958,The Reluctant Debutante
0052182,1958,Separate Tables
0052188,1958,She Gods of Shark Reef
0052191,1958,The Sheriff of Fractured Jaw
0052216,1958,I soliti ignoti
0052218,1958,Some Came Running
0052225,1958,South Pacific
0052286,1958,Terror from the Year 5000
0052293,1958,Thunder Road
0052311,1958,Touch of Evil
0052330,1956,Ubiytsy
0052338,1961,Une histoire deau
0052345,1958,Vagabonderne p† Bakkeg†rden
0052357,1958,Vertigo
0052365,1958,The Vikings
0052556,1958,Les amants
0052561,1959,Anatomy of a Murder
0052572,1959,Apur Sansar
0052602,1959,The Bat
0052618,1959,Ben-Hur
0052619,1959,The Best of Everything
0052637,1959,The Bloody Brood
0052646,1962,The Brain That Wouldnt Die
0052655,1959,A Bucket of Blood
0052676,1959,Carry on Teacher
0052695,1957,The Vicious Circle
0052700,1959,Compulsion
0052709,1959,Cover Girl Killer
0052733,1959,Deux hommes dans Manhattan
0052736,1959,Dhool Ka Phool
0052738,1959,The Diary of Anne Frank
0052832,1959,The Fugitive Kind
0052847,1959,Gidget
0052854,1958,Goha
0052893,1959,Hiroshima mon amour
0052905,1959,The Hound of the Baskervilles
0052911,1959,Im All Right Jack
0052918,1959,Imitation of Life
0052929,1959,Invisible Invaders
0052942,1959,Jazz on a Summers Day
0052948,1959,Journey to the Center of the Earth
0052969,1959,The Killer Shrews
0053084,1959,The Mouse That Roared
0053085,1959,The Mummy
0053106,1959,Neotpravlennoye pismo
0053114,1959,Ningen no jken
0053115,1959,Ningen no jken
0053121,1959,Nobi
0053125,1959,North by Northwest
0053126,1959,North West Frontier
0053131,1959,The Nuns Story
0053134,1959,Ohay
0053137,1959,On the Beach
0053143,1959,Operation Petticoat
0053146,1959,Orfeu Negro
0053168,1959,Pickpocket
0053172,1959,Pillow Talk
0053183,1959,Pork Chop Hill
0053198,1959,Les quatre cents coups
0053221,1959,Rio Bravo
0053241,1959,Santa Claus
0053242,1959,Sapphire
0053250,1960,Der schweigende Stern
0053258,1959,Segodnya uvolneniya ne budet
0053270,1959,Shadows
0053285,1959,Sleeping Beauty
0053291,1959,Some Like It Hot
0053318,1959,Suddenly Last Summer
0053354,1959,The 39 Steps
0053363,1959,The Tingler
0053390,1959,Ukikusa
0053403,1959,La vache et le prisonnier
0053459,1960,Les yeux sans visage
0053472,1960,? bout de souffle
0053559,1960,13 Ghosts
0053580,1960,The Alamo
0053598,1960,Gli amori di Ercole
0053604,1960,The Apartment
0053619,1960,Lavventura
0053690,1960,Can-Can
0053716,1960,Cinderfella
0053719,1960,The City of the Dead
0053728,1960,College Girl
0053729,1960,Comanche Station
0053746,1960,Dama s sobachkoj
0053765,1960,Devi
0053779,1960,La dolce vita
0053793,1960,Elmer Gantry
0053796,1960,The Entertainer
0053877,1960,The Grass Is Greener
0053901,1960,Hell to Eternity
0053925,1960,House of Usher
0053935,1958,Ice Cold in Alex
0053946,1960,Inherit the Wind
0053967,1960,The Young One
0053976,1960,Jungfrukllan
0053987,1961,Katok i skripka
0054017,1960,Last Woman on Earth
0054021,1960,Let No Man Write My Epitaph
0054033,1960,The Little Shop of  s
0054042,1960,Macario
0054047,1960,The Magnificent Seven
0054059,1960,Manzil
0054067,1960,La maschera del demonio
0054098,1960,Mughal-E-Azam
0054130,1961,La notte
0054135,1960,Oceans Eleven
0054144,1960,Onna ga kaidan wo agaru toki
0054152,1959,Our Man in Havana
0054167,1960,Peeping Tom
0054177,1963,Le petit soldat
0054189,1960,Plein soleil
0054195,1960,Pollyanna
0054198,1960,Pote tin Kyriaki
0054215,1960,Psycho
0054248,1960,Rocco e i suoi fratelli
0054269,1960,Saturday Night and Sunday Morning
0054285,1960,Seddok lerede di Satana
0054286,1960,Seishun zankoku monogatari
0054292,1960,Sergeant Rutledge
0054310,1960,Sink the Bismarck
0054331,1960,Spartacus
0054333,1960,Ein Toter hing im Netz
0054357,1960,Swiss  Robinson
0054371,1960,Die 1000 Augen des Dr. Mabuse
0054377,1960,Le testament dOrph‚e ou ne me demandez pas pourquoi
0054387,1960,The Time Machine
0054389,1960,Tirez sur le pianiste
0054407,1960,Le trou
0054415,1960,12 to the Moon
0054416,1960,The Two Faces of Dr. Jekyll
0054443,1960,Village of the Damned
0054452,1960,La v‚rit‚
0054462,1959,The Wasp Woman
0054476,1960,Wild River
0054483,1960,The World of Suzie Wong
0054599,1961,Accattone
0054632,1961,Lann‚e derniЉre … Marienbad
0054649,1961,Babes in Toyland
0054652,1961,Bachelor in Paradise
0054692,1961,Blue Hawaii
0054698,1961,Breakfast at Tiffanys
0054743,1961,The Childrens Hour
0054749,1960,La ciociara
0054757,1961,The Comancheros
0054807,1961,The Devils Messenger
0054847,1961,El Cid
0054885,1961,Flower Drum Song
0054890,1962,The Four Horsemen of the Apocalypse
0054949,1962,La guerre des boutons
0054950,1961,Il pianeta degli uomini spenti
0054953,1961,The Guns of Navarone
0054988,1961,Homicidal
0054997,1961,The Hustler
0055018,1961,The Innocents
0055019,1962,The Intruder
0055031,1961,Judgment at Nuremberg
0055032,1962,Jules et Jim
0055047,1961,King of Kings
0055082,1961,L‚on Morin pr€tre
0055184,1961,The Misfits
0055198,1961,Mosura
0055200,1961,Mr. Sardonicus
0055205,1961,Murder She Said
0055233,1961,Ningen no jken
0055252,1961,An einem Freitag um halb zw”lf
0055254,1961,One Hundred and One Dalmatians
0055277,1961,The Parent Trap
0055304,1961,Pit and the Pendulum
0055307,1961,The Pleasure of His Company
0055310,1961,Pl cido
0055342,1960,The Pure Hell of St. Trinians
0055471,1961,Splendor in the Grass
0055499,1961,S†som i en spegel
0055505,1961,Taste of Fear
0055506,1961,A Taste of Honey
0055534,1961,Too Late Blues
0055535,1961,Tot•truffa 62
0055572,1961,Une femme est une femme
0055597,1961,Victim
0055601,1961,Viridiana
0055614,1961,West Side Story
0055630,1961,Yjinb
0055728,1962,Advise &amp; Consent
0055763,1962,Atraco a las tres
0055798,1962,Birdman of Alcatraz
0055804,1962,El vampiro sangriento
0055824,1962,Cape Fear
0055830,1962,Carnival of Souls
0055852,1962,Cl‚o de 5 … 7
0055858,1962,La commare secca
0055875,1962,Crooks Anonymous
0055894,1962,The Day of the Triffids
0055895,1962,Days of Wine and Roses
0055902,1962,The Devils Hand
0055913,1961,Divorzio allitaliana
0055928,1962,Dr. No
0055930,1962,Dr. Vidya
0055946,1962,Eegah
0055972,1962,Experiment in Terror
0055981,1963,I fidanzati
0055998,1962,Freud
0056023,1962,Girls Girls Girls
0056048,1962,Gypsy
0056058,1962,Seppuku
0056059,1962,Hatari
0056062,1962,Hell Is for Heroes
0056066,1962,Heureux anniversaire
0056085,1962,How the West Was Won
0056095,1962,In Search of the Castaways
0056111,1962,Ivanovo detstvo
0056119,1962,La jet‚e
0056134,1962,Kanchenjungha
0056142,1962,Kingu Kongu tai Gojira
0056172,1962,Lawrence of Arabia
0056183,1962,Light in the Piazza
0056193,1962,Lolita
0056194,1962,The Loneliness of the Long Distance Runner
0056195,1962,Lonely Are the Brave
0056197,1962,The Longest Day
0056211,1962,The Magic Sword
